index,latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v)
2859,32.103095,34.811943,6,6,1.12,136,11,11,10.13,210,312726,53:04.5,53:04.5,16,0,0,15.004
2860,32.103095,34.811943,6,6,1.12,136,11,11,10.13,210,312833,53:04.6,53:04.6,16,0,0,15.004
2861,32.103095,34.811942,6,6,1.14,136,11,11,10.13,210,312935,53:04.7,53:04.7,16,0,0,15.004
2862,32.103095,34.811942,6,6,1.12,136,11,11,10.13,210,313038,53:04.9,53:04.9,16,0,0,15.004
2863,32.103095,34.811941,6,6,1.12,136,11,11,10.13,210,313141,53:05.0,53:05.0,16,0,0,15.004
2864,32.103095,34.81194,6,6,1.36,136,11,11,10.13,210,313243,53:05.1,53:05.1,16,0,0,15.004
2865,32.103095,34.81194,6,6,1.36,136,11,11,10.13,210,313346,53:05.2,53:05.2,16,0,0,15.004
2866,32.103095,34.811939,6,6,1.41,137,11,11,10.13,210,313451,53:05.3,53:05.3,16,0,0,15.004
2867,32.103095,34.811938,6,6,1.41,137,11,11,10.13,210,313554,53:05.4,53:05.4,16,0,0,15.004
2868,32.103096,34.811937,6,6,1.36,137,11,11,10.13,210,313657,53:05.5,53:05.5,16,0,0,15.004
2869,32.103096,34.811935,6,6,1.36,138,11,11,10.13,210,313760,53:05.6,53:05.6,16,0,0,15.004
2870,32.103096,34.811935,6,6,1.36,138,11,11,10.13,210,313867,53:05.7,53:05.7,16,0,0,15.004
2871,32.103096,34.811934,6,6,1.36,138,11,11,10.13,210,313970,53:05.8,53:05.8,16,0,0,15.004
2872,32.103096,34.811933,6,6,1.36,138,11,11,10.13,210,314073,53:05.9,53:05.9,16,0,0,15.004
2873,32.103096,34.811933,6,6,1.41,138,11,11,10.13,210,314179,53:06.0,53:06.0,16,0,0,15.004
2874,32.103097,34.811932,7,7,1.5,139,11,11,10.13,210,314281,53:06.1,53:06.1,16,0,0,15.004
2875,32.103097,34.811931,6,6,1.7,139,11,11,10.13,210,314385,53:06.2,53:06.2,16,0,0,15.004
2876,32.103097,34.81193,7,7,1.8,139,11,11,10.13,210,314488,53:06.3,53:06.3,16,0,0,15.004
2877,32.103098,34.811929,6,6,1.92,139,11,11,10.13,210,314591,53:06.4,53:06.4,16,0,0,15.004
2878,32.103098,34.811928,6,6,2.24,140,11,11,10.13,210,314694,53:06.5,53:06.5,16,0,0,15.004
2879,32.103099,34.811927,6,6,2.24,140,11,11,10.13,210,314799,53:06.6,53:06.6,16,0,0,14.997
2880,32.103099,34.811927,6,6,2.38,140,11,11,10.13,210,314905,53:06.7,53:06.7,16,0,0,14.997
2881,32.1031,34.811925,6,6,2.38,141,11,11,10.13,210,315011,53:06.8,53:06.8,16,0,0,14.997
2882,32.103101,34.811925,6,6,2.69,141,11,11,10.13,210,315114,53:06.9,53:06.9,16,0,0,14.997
2883,32.103101,34.811923,6,6,2.85,142,11,11,10.13,210,315217,53:07.0,53:07.0,16,0,0,14.997
2884,32.103102,34.811922,6,6,3.01,142,11,11,10.13,210,315319,53:07.1,53:07.1,16,0,0,14.997
2885,32.103103,34.811921,6,6,3.33,143,11,11,10.13,210,315424,53:07.2,53:07.2,16,0,0,14.997
2886,32.103104,34.81192,7,7,3.49,143,11,11,10.13,210,315526,53:07.3,53:07.3,16,0,0,14.997
2887,32.103105,34.811919,7,7,3.81,144,11,11,10.13,210,315635,53:07.4,53:07.4,16,0,0,14.997
2888,32.103107,34.811917,7,7,4.16,144,11,11,10.13,210,315738,53:07.6,53:07.6,16,0,0,14.997
2889,32.103108,34.811916,7,7,4.34,145,11,11,10.13,210,315840,53:07.7,53:07.7,16,0,0,14.97
2890,32.10311,34.811915,7,7,4.65,146,11,11,10.13,210,315945,53:07.8,53:07.8,16,0,0,14.97
2891,32.103111,34.811913,7,7,4.65,146,11,11,10.13,210,316049,53:07.9,53:07.9,16,0,0,14.97
2892,32.103113,34.811912,7,7,4.53,147,11,11,10.13,210,316152,53:08.0,53:08.0,16,0,0,14.97
2893,32.103114,34.81191,7,7,4.16,148,11,11,10.13,210,316254,53:08.1,53:08.1,16,0,0,14.97
2894,32.103116,34.811909,7,7,3.85,148,11,11,10.13,210,316357,53:08.2,53:08.2,16,0,0,14.97
2895,32.103117,34.811908,7,7,3.54,149,11,11,10.13,210,316460,53:08.3,53:08.3,16,0,0,14.97
2896,32.10312,34.811906,7,7,3.72,150,11,11,10.13,210,316563,53:08.4,53:08.4,16,0,0,14.97
2897,32.103121,34.811905,7,7,4.41,151,11,11,10.13,210,316666,53:08.5,53:08.5,16,0,0,14.97
2898,32.103123,34.811904,7,7,5.11,151,11,11,10.13,210,316769,53:08.6,53:08.6,16,0,0,14.97
2899,32.103125,34.811902,7,7,6,152,11,11,10.13,210,316875,53:08.7,53:08.7,16,0,0,15.024
2900,32.103127,34.811901,7,7,6.7,153,11,11,10.13,210,316980,53:08.8,53:08.8,16,0,0,15.024
2901,32.103129,34.811899,7,7,7.31,154,11,11,10.13,210,317082,53:08.9,53:08.9,16,0,0,15.024
2902,32.103132,34.811898,7,7,7.02,155,11,11,10.13,210,317186,53:09.0,53:09.0,16,0,0,15.024
2903,32.103135,34.811896,7,7,6.81,156,11,11,10.13,210,317291,53:09.1,53:09.1,16,0,0,15.024
2904,32.103137,34.811895,6,6,6.11,157,11,11,10.13,210,317396,53:09.2,53:09.2,16,0,0,15.024
2905,32.10314,34.811894,6,6,5.61,158,11,11,10.13,210,317499,53:09.3,53:09.3,16,0,0,15.024
2906,32.103142,34.811893,6,6,4.82,159,11,11,10.13,210,317603,53:09.4,53:09.4,16,0,0,15.024
2907,32.103143,34.811892,6,6,4.11,159,11,11,10.13,210,317712,53:09.5,53:09.5,16,0,0,15.024
2908,32.103145,34.811891,6,6,3.61,160,11,11,10.13,210,317815,53:09.6,53:09.6,16,0,0,15.024
2909,32.103146,34.811891,6,6,2.83,160,11,11,10.13,210,317919,53:09.7,53:09.7,16,0,0,14.917
2910,32.103147,34.81189,6,6,2.62,161,11,11,10.13,210,318034,53:09.8,53:09.8,16,0,0,14.917
2911,32.103148,34.81189,6,6,2.28,161,11,11,10.13,210,318137,53:10.0,53:10.0,16,0,0,14.917
2912,32.103149,34.81189,7,7,2.25,161,11,11,10.13,210,318241,53:10.1,53:10.1,16,0,0,14.917
2913,32.10315,34.81189,6,6,2.24,161,11,11,10.13,210,318347,53:10.2,53:10.2,16,0,0,14.917
2914,32.103151,34.811889,6,6,2.25,162,11,11,10.13,210,318450,53:10.3,53:10.3,16,0,0,14.917
2915,32.103151,34.81189,6,6,2.06,162,11,11,10.13,210,318555,53:10.4,53:10.4,16,0,0,14.917
2916,32.103152,34.81189,6,6,1.91,162,11,11,10.13,210,318658,53:10.5,53:10.5,16,0,0,14.917
2917,32.103153,34.81189,6,6,1.91,162,11,11,10.13,210,318761,53:10.6,53:10.6,16,0,0,14.917
2918,32.103154,34.811891,6,6,1.36,162,11,11,10.13,210,318865,53:10.7,53:10.7,16,0,0,14.917
2919,32.103154,34.811892,6,6,1.36,162,11,11,10.13,210,318968,53:10.8,53:10.8,16,0,0,15.048
2920,32.103154,34.811892,6,6,1.57,162,11,11,10.13,210,319075,53:10.9,53:10.9,16,0,0,15.048
2921,32.103155,34.811892,6,6,1.8,162,11,11,10.13,210,319178,53:11.0,53:11.0,16,0,0,15.048
2922,32.103155,34.811892,6,6,2.2,162,11,11,10.13,210,319281,53:11.1,53:11.1,16,0,0,15.048
2923,32.103156,34.811891,6,6,2.42,163,11,11,10.13,210,319384,53:11.2,53:11.2,16,0,0,15.048
2924,32.103157,34.81189,5,5,2.69,163,11,11,10.13,210,319486,53:11.3,53:11.3,16,0,0,15.048
2925,32.103157,34.811889,6,6,2.38,163,11,11,10.13,210,319590,53:11.4,53:11.4,16,0,0,15.048
2926,32.103158,34.811889,6,6,2.38,164,11,11,10.13,210,319695,53:11.5,53:11.5,16,0,0,15.048
2927,32.103159,34.811887,6,6,2.06,164,11,11,10.13,210,319800,53:11.6,53:11.6,16,0,0,15.048
2928,32.103159,34.811887,6,6,1.75,164,11,11,10.13,210,319904,53:11.7,53:11.7,16,0,0,15.048
2929,32.10316,34.811886,6,6,1.75,165,11,11,10.13,210,320007,53:11.8,53:11.8,16,0,0,14.905
2930,32.103161,34.811886,6,6,1.58,165,11,11,10.13,210,320126,53:11.9,53:11.9,16,0,0,14.905
2931,32.103161,34.811885,6,6,1.43,165,11,11,10.13,210,320231,53:12.0,53:12.0,16,0,0,14.905
2932,32.103161,34.811884,6,6,1.43,166,11,11,10.13,210,320335,53:12.1,53:12.1,16,0,0,14.905
2933,32.103162,34.811883,6,6,1.61,166,11,11,10.13,210,320437,53:12.3,53:12.3,16,0,0,14.905
2934,32.103162,34.811882,6,6,1.61,166,11,11,10.13,210,320540,53:12.4,53:12.4,16,0,0,14.905
2935,32.103162,34.811881,6,6,1.43,166,11,11,10.13,210,320644,53:12.5,53:12.5,16,0,0,14.905
2936,32.103163,34.811881,6,6,1.3,167,11,11,10.13,210,320747,53:12.6,53:12.6,16,0,0,14.905
2937,32.103163,34.81188,6,6,1,167,11,11,10.13,210,320849,53:12.7,53:12.7,16,0,0,14.905
2938,32.103163,34.811879,6,6,0.81,167,11,11,10.13,210,320953,53:12.8,53:12.8,16,0,0,14.905
2939,32.103163,34.811879,6,6,0.71,167,11,11,10.13,210,321055,53:12.9,53:12.9,16,0,0,14.997
2940,32.103163,34.811878,6,6,0.67,167,11,11,10.13,210,321161,53:13.0,53:13.0,16,0,0,14.997
2941,32.103163,34.811878,6,6,0.45,167,11,11,10.13,210,321264,53:13.1,53:13.1,16,0,0,14.997
2942,32.103163,34.811878,6,6,0.45,167,11,11,10.13,210,321367,53:13.2,53:13.2,16,0,0,14.997
2943,32.103163,34.811877,6,6,0.22,168,11,11,10.13,210,321470,53:13.3,53:13.3,16,0,0,14.997
2944,32.103163,34.811877,6,6,0.22,168,11,11,10.13,210,321572,53:13.4,53:13.4,16,0,0,14.997
2945,32.103163,34.811877,6,6,0.22,168,11,11,10.13,210,321678,53:13.5,53:13.5,16,0,0,14.997
2946,32.103163,34.811877,7,7,0.22,168,11,11,10.13,210,321781,53:13.6,53:13.6,16,0,0,14.997
2947,32.103163,34.811877,6,6,0,168,11,11,10.13,210,321885,53:13.7,53:13.7,16,0,0,14.997
2948,32.103163,34.811877,6,6,0,168,11,11,10.13,210,321994,53:13.8,53:13.8,16,0,0,14.997
2949,32.103163,34.811877,6,6,0,168,11,11,10.13,210,322096,53:13.9,53:13.9,16,0,0,15.032
2950,32.103163,34.811877,6,6,0,168,11,11,10.13,210,322201,53:14.0,53:14.0,16,0,0,15.032
2951,32.103163,34.811877,6,6,0.22,168,11,11,10.13,210,322304,53:14.1,53:14.1,16,0,0,15.032
2952,32.103163,34.811877,6,6,0.71,168,11,11,10.13,210,322407,53:14.2,53:14.2,16,0,0,15.032
2953,32.103163,34.811876,6,6,1.2,168,11,11,10.13,210,322512,53:14.3,53:14.3,16,0,0,15.032
2954,32.103163,34.811875,6,6,1.41,168,11,11,10.13,210,322616,53:14.4,53:14.4,16,0,0,15.032
2955,32.103164,34.811875,6,6,1.91,168,11,11,10.13,210,322719,53:14.5,53:14.5,16,0,0,15.032
2956,32.103164,34.811874,6,6,2.2,169,11,11,10.13,210,322822,53:14.6,53:14.6,16,0,0,15.032
2957,32.103164,34.811872,6,6,2.7,169,11,11,10.13,210,322924,53:14.7,53:14.7,16,0,0,15.032
2958,32.103165,34.811871,6,6,2.7,169,11,11,10.13,210,323027,53:14.8,53:14.8,16,0,0,15.032
2959,32.103165,34.81187,6,6,3,170,11,11,10.13,210,323130,53:14.9,53:14.9,16,0,0,15.032
2960,32.103166,34.811868,6,6,3.11,170,11,11,10.13,210,323236,53:15.0,53:15.0,16,0,0,15.032
2961,32.103167,34.811867,6,6,3.54,171,11,11,10.13,210,323341,53:15.2,53:15.2,16,0,0,15.032
2962,32.103168,34.811865,6,6,3.67,171,11,11,10.13,210,323447,53:15.3,53:15.3,16,0,0,15.032
2963,32.103169,34.811864,7,7,3.98,172,11,11,10.13,210,323550,53:15.4,53:15.4,16,0,0,15.032
2964,32.10317,34.811862,7,7,4.3,173,11,11,10.13,210,323653,53:15.5,53:15.5,16,0,0,15.032
2965,32.103171,34.81186,7,7,5.07,173,11,11,10.13,210,323757,53:15.6,53:15.6,16,0,0,15.032
2966,32.103173,34.811858,7,7,5.54,174,11,11,10.13,210,323861,53:15.7,53:15.7,16,0,0,15.032
2967,32.103176,34.811854,7,7,6.64,176,11,11,10.13,210,323970,53:15.8,53:15.8,16,0,0,15.032
2968,32.103179,34.811851,7,7,6.97,177,11,11,10.13,210,324073,53:15.9,53:15.9,16,0,0,15.032
2969,32.103181,34.811849,7,7,6.64,178,11,11,10.13,210,324179,53:16.0,53:16.0,16,0,0,14.898
2970,32.103183,34.811847,6,6,6.01,179,11,11,10.13,210,324288,53:16.1,53:16.1,16,0,0,14.898
2971,32.103185,34.811844,6,6,5.54,180,11,11,10.13,210,324391,53:16.2,53:16.2,16,0,0,14.898
2972,32.103186,34.811843,6,6,5.22,181,11,11,10.13,210,324496,53:16.3,53:16.3,16,0,0,14.898
2973,32.103188,34.811841,6,6,5.22,182,11,11,10.13,210,324599,53:16.4,53:16.4,16,0,0,14.898
2974,32.103189,34.811839,6,6,5.42,183,11,11,10.13,210,324702,53:16.5,53:16.5,16,0,0,14.898
2975,32.103192,34.811834,6,6,5.83,184,11,11,10.13,210,324908,53:16.7,53:16.7,16,0,0,14.898
2976,32.103193,34.811832,6,6,5.91,185,11,11,10.13,210,325020,53:16.8,53:16.8,16,0,0,14.898
2977,32.103194,34.811829,6,6,6.2,186,11,11,10.13,210,325132,53:16.9,53:16.9,16,0,0,14.898
2978,32.103196,34.811826,6,6,6.32,187,11,11,10.13,210,325237,53:17.1,53:17.1,16,0,0,14.898
2979,32.103197,34.811823,7,7,6.44,188,11,11,10.13,210,325344,53:17.2,53:17.2,16,0,0,15.006
2980,32.103197,34.81182,7,7,6.37,189,11,11,10.13,210,325449,53:17.3,53:17.3,16,0,0,15.006
2981,32.103198,34.811817,7,7,6.3,190,11,11,10.13,210,325555,53:17.4,53:17.4,16,0,0,15.006
2982,32.103199,34.811814,6,6,6.02,191,11,11,10.13,210,325657,53:17.5,53:17.5,16,0,0,15.006
2983,32.103199,34.811811,6,6,5.81,191,11,11,10.13,210,325760,53:17.6,53:17.6,16,0,0,15.006
2984,32.1032,34.811808,6,6,5.38,192,11,11,10.13,210,325862,53:17.7,53:17.7,16,0,0,15.006
2985,32.103201,34.811806,6,6,4.89,193,11,11,10.13,210,325966,53:17.8,53:17.8,16,0,0,15.006
2986,32.103202,34.811801,6,6,3.96,194,11,11,10.13,210,326070,53:17.9,53:17.9,16,0,0,15.006
2987,32.103202,34.811799,6,6,3.42,195,11,11,10.13,210,326174,53:18.0,53:18.0,15,0,0,15.006
2988,32.103202,34.811798,6,6,2.77,195,11,11,10.13,210,326277,53:18.1,53:18.1,15,0,0,15.006
2989,32.103202,34.811797,6,6,2.25,195,11,11,10.13,210,326381,53:18.2,53:18.2,15,0,0,15.003
2990,32.103202,34.811795,6,6,2.25,196,11,11,10.13,210,326488,53:18.3,53:18.3,15,0,0,15.003
2991,32.103202,34.811795,6,6,2.68,196,11,11,10.13,210,326590,53:18.4,53:18.4,15,0,0,15.003
2992,32.103202,34.811793,6,6,2.91,196,11,11,10.13,210,326693,53:18.5,53:18.5,15,0,0,15.003
2993,32.103201,34.811792,6,6,3.36,196,11,11,10.13,210,326797,53:18.6,53:18.6,16,0,0,15.003
2994,32.103201,34.81179,6,6,3.59,197,11,11,10.13,210,326902,53:18.7,53:18.7,16,0,0,15.003
2995,32.1032,34.811789,6,6,3.14,197,11,11,10.13,210,327007,53:18.8,53:18.8,15,0,0,15.003
2996,32.1032,34.811787,6,6,2.92,197,11,11,10.13,210,327110,53:18.9,53:18.9,15,0,0,15.003
2997,32.1032,34.811786,6,6,2.72,197,11,11,10.13,210,327217,53:19.0,53:19.0,15,0,0,15.003
2998,32.1032,34.811785,7,7,2.5,198,11,11,10.13,210,327321,53:19.1,53:19.1,15,0,0,15.003
2999,32.103199,34.811784,7,7,2.34,198,11,11,10.13,210,327428,53:19.2,53:19.2,15,0,0,14.963
3000,32.103199,34.811783,7,7,2.2,198,11,11,10.13,210,327553,53:19.4,53:19.4,15,0,0,14.963
3001,32.103198,34.811782,7,7,2.55,198,11,11,10.13,210,327655,53:19.5,53:19.5,15,0,0,14.963
3002,32.103197,34.811781,7,7,2.69,198,11,11,10.13,210,327758,53:19.6,53:19.6,15,0,0,14.963
3003,32.103196,34.81178,7,7,3.04,198,11,11,10.13,210,327862,53:19.7,53:19.7,15,0,0,14.963
3004,32.103195,34.811779,6,6,3.23,198,11,11,10.13,210,327965,53:19.8,53:19.8,15,0,0,14.963
3005,32.103193,34.811778,6,6,3.04,197,11,11,10.13,210,328068,53:19.9,53:19.9,15,0,0,14.963
3006,32.103191,34.811777,6,6,3.04,197,11,11,10.13,210,328175,53:20.0,53:20.0,15,0,0,14.963
3007,32.10319,34.811776,6,6,2.86,197,11,11,10.13,210,328283,53:20.1,53:20.1,15,0,0,14.963
3008,32.103188,34.811775,6,6,2.86,197,11,11,10.13,210,328390,53:20.2,53:20.2,15,0,0,14.963
3009,32.103187,34.811774,6,6,2.55,197,11,11,10.13,210,328496,53:20.3,53:20.3,15,0,0,14.915
3010,32.103186,34.811773,6,6,2.55,197,11,11,10.13,210,328601,53:20.4,53:20.4,15,0,0,14.915
3011,32.103185,34.811772,6,6,2.55,197,11,11,10.13,210,328704,53:20.5,53:20.5,15,0,0,14.915
3012,32.103184,34.811772,6,6,2.92,197,11,11,10.13,210,328810,53:20.6,53:20.6,14,0,0,14.915
3013,32.103183,34.811771,6,6,3.2,197,11,11,10.13,210,328913,53:20.7,53:20.7,14,0,0,14.915
3014,32.103181,34.81177,6,6,3.61,197,11,11,10.13,210,329016,53:20.8,53:20.8,15,0,0,14.915
3015,32.10318,34.81177,6,6,3.96,196,11,11,10.13,210,329126,53:20.9,53:20.9,15,0,0,14.915
3016,32.103178,34.811769,5,5,4.18,196,11,11,10.13,210,329232,53:21.0,53:21.0,14,0,0,14.915
3017,32.103176,34.811769,5,5,3.96,196,11,11,10.13,210,329335,53:21.1,53:21.1,14,0,0,14.915
3018,32.103174,34.811768,5,5,3.75,196,11,11,10.13,210,329439,53:21.3,53:21.3,16,0,0,14.915
3019,32.103173,34.811768,5,5,3.54,195,11,11,10.13,210,329544,53:21.4,53:21.4,16,0,0,14.926
3020,32.103172,34.811767,5,5,3.12,195,11,11,10.13,210,329649,53:21.5,53:21.5,16,0,0,14.926
3021,32.10317,34.811766,5,5,2.91,195,11,11,10.13,210,329752,53:21.6,53:21.6,16,0,0,14.926
3022,32.103169,34.811766,5,5,2.41,195,11,11,10.13,210,329854,53:21.7,53:21.7,16,0,0,14.926
3023,32.103168,34.811766,5,5,2.12,195,11,11,10.13,210,329957,53:21.8,53:21.8,16,0,0,14.926
3024,32.103167,34.811765,5,5,1.91,195,11,11,10.13,210,330060,53:21.9,53:21.9,15,0,0,14.926
3025,32.103166,34.811765,5,5,1.63,194,11,11,10.13,210,330164,53:22.0,53:22.0,15,0,0,14.926
3026,32.103166,34.811765,5,5,1.63,194,11,11,10.13,210,330269,53:22.1,53:22.1,16,0,0,14.926
3027,32.103165,34.811765,5,5,0.92,194,11,11,10.13,210,330375,53:22.2,53:22.2,16,0,0,14.926
3028,32.103164,34.811765,5,5,0.67,194,11,11,10.13,210,330478,53:22.3,53:22.3,16,0,0,14.926
3029,32.103164,34.811765,4,4,0.45,194,11,11,10.13,210,330681,53:22.5,53:22.5,15,0,0,15.021
3030,32.103163,34.811765,4,4,0.22,194,11,11,10.13,210,330786,53:22.6,53:22.6,15,0,0,15.021
3031,32.103163,34.811765,4,4,0.22,194,11,11,10.13,210,330895,53:22.7,53:22.7,15,0,0,15.021
3032,32.103163,34.811765,4,4,0.22,194,11,11,10.13,210,331015,53:22.8,53:22.8,15,0,0,15.021
3033,32.103163,34.811765,4,4,0.22,194,11,11,10.13,210,331117,53:22.9,53:22.9,15,0,0,15.021
3034,32.103163,34.811765,4,4,0.22,194,11,11,10.13,210,331221,53:23.0,53:23.0,16,0,0,15.021
3035,32.103163,34.811765,4,4,0.22,194,11,11,10.13,210,331325,53:23.1,53:23.1,16,0,0,15.021
3036,32.103163,34.811765,4,4,0,194,11,11,10.13,210,331429,53:23.2,53:23.2,16,0,0,15.021
3037,32.103163,34.811765,4,4,0,194,11,11,10.13,210,331531,53:23.3,53:23.3,16,0,0,15.021
3038,32.103163,34.811765,4,4,0,194,11,11,10.13,210,331634,53:23.4,53:23.4,16,0,0,15.021
3039,32.103163,34.811765,4,4,0,194,11,11,10.13,210,331739,53:23.6,53:23.6,16,0,0,15.014
3040,32.103163,34.811765,4,4,0,194,11,11,10.13,210,331850,53:23.7,53:23.7,16,0,0,15.014
3041,32.103163,34.811765,4,4,0,194,11,11,10.13,210,331952,53:23.8,53:23.8,16,0,0,15.014
3042,32.103163,34.811765,4,4,0,194,11,11,10.13,210,332055,53:23.9,53:23.9,16,0,0,15.014
3043,32.103163,34.811765,3,3,0,194,11,11,10.13,210,332158,53:24.0,53:24.0,16,0,0,15.014
3044,32.103163,34.811765,3,3,0.22,194,11,11,10.13,210,332261,53:24.1,53:24.1,16,0,0,15.014
3045,32.103163,34.811765,3,3,0.22,194,11,11,10.13,210,332364,53:24.2,53:24.2,16,0,0,15.014
3046,32.103163,34.811764,3,3,0.22,194,11,11,10.13,210,332469,53:24.3,53:24.3,16,0,0,15.014
3047,32.103163,34.811764,2,2,0.22,194,11,11,10.13,210,332572,53:24.4,53:24.4,16,0,0,15.014
3048,32.103163,34.811764,2,2,0,194,11,11,10.13,210,332675,53:24.5,53:24.5,16,0,0,15.014
3049,32.103163,34.811764,2,2,0,194,11,11,10.13,210,332878,53:24.7,53:24.7,16,0,0,15.067
3050,32.103163,34.811764,2,2,0,194,11,11,10.13,210,332983,53:24.8,53:24.8,16,0,0,15.067
3051,32.103163,34.811764,2,2,0,194,11,11,10.13,210,333085,53:24.9,53:24.9,16,0,0,15.067
3052,32.103163,34.811764,2,2,0,194,11,11,10.13,210,333190,53:25.0,53:25.0,16,0,0,15.067
3053,32.103163,34.811764,2,2,0,194,11,11,10.13,210,333292,53:25.1,53:25.1,16,0,0,15.067
3054,32.103163,34.811764,2,2,0.22,194,11,11,10.13,210,333395,53:25.2,53:25.2,16,0,0,15.067
3055,32.103163,34.811763,2,2,0,194,11,11,10.13,210,333498,53:25.3,53:25.3,16,0,0,15.067
3056,32.103163,34.811763,2,2,0,194,11,11,10.13,210,333601,53:25.4,53:25.4,16,0,0,15.067
3057,32.103163,34.811763,2,2,0,194,11,11,10.13,210,333703,53:25.5,53:25.5,16,0,0,15.067
3058,32.103163,34.811763,1,1,0,194,11,11,10.13,210,333811,53:25.6,53:25.6,16,0,0,15.067
3059,32.103163,34.811763,1,1,0,194,11,11,10.13,210,333914,53:25.7,53:25.7,16,0,0,14.894
3060,32.103163,34.811763,1,1,0,194,11,11,10.13,210,334019,53:25.8,53:25.8,14,0,0,14.894
3061,32.103163,34.811763,1,1,0,194,11,11,10.13,210,334122,53:25.9,53:25.9,14,0,0,14.894
3062,32.103163,34.811763,1,1,0,194,11,11,10.13,210,334231,53:26.0,53:26.0,14,0,0,14.894
3063,32.103163,34.811763,1,1,0,194,11,11,10.13,210,334333,53:26.1,53:26.1,14,0,0,14.894
3064,32.103163,34.811763,1,1,0,194,11,11,10.13,210,334436,53:26.2,53:26.2,14,0,0,14.894
3065,32.103163,34.811763,1,1,0.22,194,11,11,10.13,210,334541,53:26.4,53:26.4,14,0,0,14.894
3066,32.103163,34.811762,1,1,0,194,11,11,10.13,210,334645,53:26.5,53:26.5,14,0,0,14.894
3067,32.103163,34.811762,1,1,0,194,11,11,10.13,210,334747,53:26.6,53:26.6,14,0,0,14.894
3068,32.103163,34.811762,1,1,0,194,11,11,10.13,210,334855,53:26.7,53:26.7,14,0,0,14.894
3069,32.103163,34.811762,1,1,0,194,11,11,10.13,210,335058,53:26.9,53:26.9,14,0,0,14.865
3070,32.103163,34.811762,1,1,0,194,11,11,10.13,210,335163,53:27.0,53:27.0,14,0,0,14.865
3071,32.103163,34.811762,1,1,0,194,11,11,10.13,210,335266,53:27.1,53:27.1,15,0,0,14.865
3072,32.103163,34.811762,1,1,0.22,194,11,11,10.13,210,335369,53:27.2,53:27.2,15,0,0,14.865
3073,32.103163,34.811762,1,1,0.22,194,11,11,10.13,210,335471,53:27.3,53:27.3,15,0,0,14.865
3074,32.103163,34.811763,1,1,0,194,11,11,10.13,210,335573,53:27.4,53:27.4,15,0,0,14.865
3075,32.103163,34.811763,1,1,0,194,11,11,10.13,210,335677,53:27.5,53:27.5,15,0,0,14.865
3076,32.103163,34.811763,1,1,0,194,11,11,10.13,210,335781,53:27.6,53:27.6,15,0,0,14.865
3077,32.103163,34.811763,1,1,0,194,11,11,10.13,210,335884,53:27.7,53:27.7,15,0,0,14.865
3078,32.103163,34.811763,1,1,0,194,11,11,10.13,210,335986,53:27.8,53:27.8,15,0,0,14.865
3079,32.103163,34.811762,1,1,0,194,11,11,10.13,210,336090,53:27.9,53:27.9,15,0,0,14.918
3080,32.103163,34.811762,1,1,0,194,11,11,10.13,210,336195,53:28.0,53:28.0,15,0,0,14.918
3081,32.103163,34.811762,1,1,0,194,11,11,10.13,210,336298,53:28.1,53:28.1,15,0,0,14.918
3082,32.103163,34.811762,1,1,0,195,11,11,10.13,210,336401,53:28.2,53:28.2,14,0,0,14.918
3083,32.103163,34.811762,1,1,0,195,11,11,10.13,210,336513,53:28.3,53:28.3,14,0,0,14.918
3084,32.103163,34.811762,1,1,0,195,11,11,10.13,210,336615,53:28.4,53:28.4,14,0,0,14.918
3085,32.103163,34.811762,1,1,0,195,11,11,10.13,210,336723,53:28.5,53:28.5,14,0,0,14.918
3086,32.103163,34.811762,1,1,0,195,11,11,10.13,210,336826,53:28.6,53:28.6,14,0,0,14.918
3087,32.103163,34.811762,1,1,0,195,11,11,10.13,210,336928,53:28.7,53:28.7,14,0,0,14.918
3088,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337031,53:28.8,53:28.8,15,0,0,14.918
3089,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337140,53:29.0,53:29.0,15,0,0,14.932
3090,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337247,53:29.1,53:29.1,15,0,0,14.932
3091,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337349,53:29.2,53:29.2,15,0,0,14.932
3092,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337452,53:29.3,53:29.3,15,0,0,14.932
3093,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337554,53:29.4,53:29.4,15,0,0,14.932
3094,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337657,53:29.5,53:29.5,15,0,0,14.932
3095,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337762,53:29.6,53:29.6,15,0,0,14.932
3096,32.103163,34.811762,1,1,0,195,11,11,10.13,210,337865,53:29.7,53:29.7,14,0,0,14.932
3097,32.103163,34.811761,2,2,0,195,11,11,10.13,210,337968,53:29.8,53:29.8,14,0,0,14.932
3098,32.103163,34.811761,2,2,0,195,11,11,10.13,210,338071,53:29.9,53:29.9,15,0,0,14.932
3099,32.103163,34.811761,2,2,0,195,11,11,10.13,210,338173,53:30.0,53:30.0,15,0,0,14.876
